WDJname,GaiaEDR3,RA_ICRS,DE_ICRS,Pwd,Gmag,BPmag,RPmag,sepsi,o_Gmag,RFG
"WDJ100729.85-153448.24 ",5674396854583596288,151.87405927507,-15.58007707327,0.996747,17.4249,17.4384,17.4829,0.0,220,717.735
"WDJ092908.87-222609.76 ",5675166615802358400,142.2869305193,-22.43612258571,0.999559,17.6384,17.5952,17.7808,0.0,575,1182.912
"WDJ092336.32-220846.63 ",5675456577634398208,140.90112077409,-22.14626306751,0.995648,17.4978,17.5375,17.4241,0.0,383,964.14
"WDJ091946.80-222253.90 ",5675810659033967360,139.94497409863,-22.38173786904,0.999635,17.6298,17.5776,17.7959,0.0,345,863.186
"WDJ091322.25-221619.99 ",5675967610023385472,138.34265044451,-22.27218194729,0.998959,17.2898,17.1802,17.5631,0.5635,395,1059.128
"WDJ091409.79-212714.32 ",5676082371549112064,138.54043875612,-21.45400748655,0.996536,17.2589,17.2703,17.2826,0.329496,322,896.827
"WDJ091750.13-213716.29 ",5676099796232530560,139.45909148639,-21.62162693129,0.994975,17.4631,17.5268,17.4058,0.0,328,879.157
"WDJ092334.11-205226.70 ",5676441636972943104,140.8916201481,-20.87351484074,0.921367,17.6526,17.9551,17.1876,0.0,457,1212.424
"WDJ093752.51-203029.91 ",5676997478756747008,144.46866174373,-20.50830132648,0.996038,17.3463,17.1935,17.612,1.919656,257,772.113
"WDJ094200.02-195022.69 ",5677499229720697984,145.50008804464,-19.839611508,0.999719,16.9076,16.8393,17.1007,0.0,227,846.276
"WDJ093951.19-190125.59 ",5677801698497048192,144.96326512136,-19.02388646856,0.999372,17.7834,17.6879,17.9556,0.0,262,850.533
"WDJ092846.20-200254.87 ",5677973089167185792,142.19245177145,-20.04859251797,0.98038,17.62,17.5233,17.4053,0.116912,321,815.472
"WDJ093408.61-173625.50 ",5678956013907825408,143.53631328904,-17.60731525439,0.991473,16.8649,17.0126,16.6224,0.218028,238,1248.981
"WDJ091657.71-194625.05 ",5679722304793132800,139.24033845718,-19.77368704264,0.999599,17.3637,17.202,17.6927,2.009738,372,982.963
"WDJ091901.69-193339.33 ",5679822429070222976,139.75694972669,-19.56091283527,0.999486,17.8495,17.7845,18.0004,0.0,408,834.535
"WDJ091356.98-191305.13 ",5679997255714736256,138.48734821653,-19.21814216759,0.990836,17.511,17.3732,17.8377,0.352014,423,1022.697
"WDJ091732.41-185850.35 ",5680077137810906624,139.38472522742,-18.98051589054,0.992353,17.6154,17.665,17.5818,0.768901,438,1007.452
"WDJ090826.34-194652.91 ",5680332155789141632,137.10969202448,-19.78137023758,0.982312,17.866,17.7521,18.071,1.091945,353,901.718
"WDJ090643.97-190832.29 ",5680599921229784704,136.68300308172,-19.14235682081,0.995324,17.9992,18.0097,17.8942,1.943767,342,703.009
"WDJ091443.62-174927.20 ",5680990939348242688,138.68141527218,-17.82417415728,0.999705,16.6932,16.6268,16.8576,2.407434,374,1284.339
"WDJ091402.94-173714.70 ",5681009218729054592,138.51201370732,-17.62078026309,0.995712,16.9735,16.9097,17.1102,0.0,396,1202.571
"WDJ090631.07-182026.52 ",5681085840944790016,136.62879914132,-18.34044387977,0.988245,17.7564,18.0075,17.3308,0.35259,370,1062.931
"WDJ090736.07-181637.83 ",5681090165977713024,136.90043224062,-18.27723699157,0.999073,17.032,17.0349,17.1082,0.0,338,977.814
"WDJ091921.84-181719.09 ",5681606833363339392,139.84113741286,-18.28863339201,0.997337,17.5726,17.5862,17.5545,0.0,483,502.427
"WDJ091909.62-175118.35 ",5681702701328636032,139.78990183471,-17.85536391125,0.999722,16.404,16.3752,16.5155,0.0,461,1507.38
"WDJ092247.86-173958.11 ",5681746853591389568,140.69924235945,-17.66607841968,0.991208,17.8007,17.8269,17.7136,0.0,443,495.917
"WDJ092048.04-172900.65 ",5681814336118618368,140.19964724309,-17.48284058321,0.993546,17.645,17.9128,17.2154,3.586833,482,1225.037
"WDJ092210.43-172547.29 ",5681823986909446656,140.54361862709,-17.42991233842,0.989446,17.4993,17.6153,17.318,0.0,451,1186.374
"WDJ091948.19-162252.67 ",5682697892496033536,139.95078747166,-16.38121693653,0.999148,17.9903,17.9708,18.0681,0.0,468,929.145
"WDJ091459.00-165113.22 ",5682758679168003200,138.7457932078,-16.85361998235,0.998657,17.9399,17.8447,18.1896,0.0,353,801.484
"WDJ091430.07-163259.07 ",5682820732855380736,138.62518582242,-16.54984019378,0.983121,16.1488,15.9685,16.5154,10.935667,420,1223.059
"WDJ092255.80-163350.92 ",5682996654715855616,140.73218046896,-16.56451603025,0.999772,15.3847,15.3256,15.5028,4.387674,322,1366.607
"WDJ092250.31-161542.52 ",5683039119057078912,140.70946253045,-16.2617467759,0.999161,17.9867,17.966,18.1252,0.92104,373,787.923
"WDJ094620.91-180241.23 ",5683785412574005248,146.58707928079,-18.04483444036,0.999705,17.9594,17.9227,18.0978,0.0,254,757.345
"WDJ095540.21-165700.54 ",5684294009717055616,148.91752525992,-16.95022010392,0.999714,17.2708,17.196,17.465,0.0,388,1108.569
"WDJ093626.35-171446.09 ",5684970892266989568,144.10926228611,-17.2460150868,0.998655,17.7512,17.7611,17.8243,3.034757,259,638.957
"WDJ094946.81-153418.03 ",5685436672880655872,147.44499356718,-15.57165475437,0.999083,17.7649,17.6765,17.9705,2.246391,285,779.928
"WDJ094156.22-153214.49 ",5685624040829463552,145.48416888847,-15.53729080013,0.999097,15.9892,15.9678,16.0663,0.131993,260,1139.695
"WDJ095613.74-160833.23 ",5685906988979669888,149.05726861187,-16.14259391972,0.999407,17.8678,17.8017,18.0872,0.0,304,735.213
"WDJ095340.32-154855.65 ",5686109578292348032,148.41758815715,-15.81501370936,0.999791,16.104,16.046,16.2666,3.985642,345,1620.013
"WDJ095809.84-151712.02 ",5686254297215392256,149.54095337258,-15.28668501534,0.99803,17.7935,17.6772,18.1212,0.593325,215,703.12
"WDJ094735.14-135605.15 ",5687341851654392192,146.89627184023,-13.93487388227,0.935144,15.9362,15.7931,16.1854,5.741564,289,1392.976
"WDJ095120.66-140758.66 ",5687358245544479872,147.83599255656,-14.13298329305,0.967378,16.9721,16.7926,17.3349,0.895792,358,841.972
"WDJ095558.27-120937.09 ",5688043614950782848,148.99278261269,-12.16036435749,0.994794,17.8634,17.7944,18.0382,0.91677,215,680.323
"WDJ093035.68-151531.03 ",5688464659183677440,142.64888669597,-15.25897082181,0.991477,16.6872,16.8001,16.4779,0.0,483,1841.181
"WDJ092509.63-141122.42 ",5689579636989620608,141.28994129793,-14.18959905439,0.968631,15.3862,15.2654,15.6395,9.624436,362,1621.843
"WDJ093253.41-140106.34 ",5689808502911867008,143.22231536633,-14.0183720061,0.999676,16.9127,16.8416,17.1285,0.0,399,1219.41
"WDJ093748.65-131746.74 ",5689919317362203008,144.4526494205,-13.29647407859,0.996825,17.8869,17.8707,17.8806,0.0,266,767.695
"WDJ094202.43-130811.23 ",5690687154436324864,145.51026436961,-13.13635942139,0.995488,17.1442,17.1897,17.0794,0.0,233,778.111
"WDJ094120.16-121610.78 ",5691590094000841216,145.33418042358,-12.26959358536,0.994966,17.7905,18.0183,17.4347,0.0,258,782.626
"WDJ093441.66-121305.72 ",5691780618750208896,143.6729148552,-12.21864085948,0.993357,16.4284,16.5143,16.294,0.275082,268,1391.296
"WDJ093543.57-115805.00 ",5691792404140428800,143.93146551806,-11.96808675667,0.99915,17.8429,17.8085,17.9186,0.0,292,772.53
"WDJ094323.05-113603.40 ",5692061917632437120,145.84591216098,-11.60095825442,0.999616,17.5983,17.568,17.6981,0.0,243,755.556
"WDJ094402.54-112745.50 ",5692070679365798400,146.01068280653,-11.46298679521,0.988737,17.9548,18.0658,17.7784,0.036956,281,752.025
"WDJ081817.73-285737.25 ",5692704895721798016,124.57417651465,-28.96059710962,0.994464,16.6623,16.6746,16.697,0.0,547,1416.78
"WDJ081702.61-283548.99 ",5692776707569867136,124.26080301076,-28.59699832139,0.998501,17.9652,17.9754,18.0617,0.0,550,935.59
"WDJ081400.02-275941.94 ",5693055914812531200,123.50013250673,-27.99495766921,0.999549,16.7091,16.604,16.8337,1.700755,589,1676.969
"WDJ082047.43-272610.57 ",5693248535505141504,125.19714774545,-27.43612838503,0.999742,15.8748,15.8203,16.0181,1.846861,649,1823.614
"WDJ082152.62-270532.39 ",5693355772248974336,125.4690991175,-27.09215839603,0.998428,17.5995,17.5639,17.7472,0.0,734,1188.532
"WDJ081843.02-262909.97 ",5693636594392003968,124.67911350719,-26.48596153538,0.99803,17.7489,17.7415,17.8014,0.0,635,1117.641
"WDJ080928.98-272407.46 ",5693814539173040896,122.37086059359,-27.40226689195,0.99939,17.1533,17.0719,17.3678,1.313982,562,1291.113
"WDJ082421.55-260707.13 ",5695124096173940480,126.08977359745,-26.11879298798,0.998309,17.7796,17.6094,17.7697,0.08102,522,1004.516
"WDJ082334.67-252514.95 ",5695218924757633152,125.89431715477,-25.42094116119,0.999664,16.6256,16.4791,16.9479,2.121449,463,1397.565
"WDJ083301.58-244620.20 ",5695581110757913344,128.25639464271,-24.77221860644,0.99954,17.5652,17.4354,17.851,0.0,405,946.643
"WDJ083330.87-234958.87 ",5695851796776718336,128.3783898493,-23.8324605802,0.992666,17.7499,17.8591,17.607,0.145921,360,899.118
"WDJ083241.87-234353.99 ",5695902099434069504,128.17442856236,-23.73168741255,0.989335,16.9999,16.8388,17.238,2.184977,411,756.934
"WDJ082130.53-251140.78 ",5695987968721630976,125.37768645165,-25.19488680238,0.999617,15.4522,15.3602,15.6527,4.390414,506,1934.019
"WDJ082242.44-241139.04 ",5696199830869066368,125.67657420041,-24.19413060582,0.999372,16.0302,15.9976,16.1364,0.192485,509,1462.618
"WDJ082322.44-240131.51 ",5696208626962750720,125.84346924613,-24.02539919296,0.981615,17.6398,17.4444,17.965,3.50376,507,641.481
"WDJ082132.29-240526.50 ",5696391420769253120,125.3844927458,-24.09085280436,0.999347,17.5911,17.5709,17.6972,0.0,565,1080.858
"WDJ082153.91-231300.09 ",5696870361161894656,125.47467312126,-23.21675641176,0.999599,16.7655,16.6993,16.9462,1.134565,552,1595.841
"WDJ082426.94-230355.97 ",5696887124413871488,126.11228414844,-23.06559619752,0.995925,17.9837,17.8583,18.2351,1.770991,659,1054.959
"WDJ081240.82-242938.72 ",5697865140005210752,123.17010109562,-24.49412224013,0.995842,17.1142,16.9721,17.4291,2.971199,494,1370.104
"WDJ080643.97-244100.40 ",5697932004058446720,121.68326125104,-24.68358205408,0.999301,17.0973,17.0015,17.2955,0.0,428,1218.149
"WDJ081000.79-242101.56 ",5698049415584339840,122.5033965708,-24.35038027846,0.999805,15.538,15.4777,15.6884,2.462649,515,2162.496
"WDJ075447.40-241527.71 ",5698587862747531008,118.69726684636,-24.25708332063,0.996207,17.2336,17.5401,16.7663,0.0,614,1757.467
"WDJ080747.78-231312.76 ",5698946200452730880,121.94909928999,-23.21996385855,0.995857,17.9873,18.2011,17.5766,0.183634,434,959.511
"WDJ080129.83-225608.73 ",5699145937917734784,120.37409777838,-22.93585794548,0.997445,16.5124,16.3907,16.7281,4.036879,571,1631.618
"WDJ080431.79-222246.40 ",5699280829948219392,121.13245578195,-22.37954053849,0.999771,17.7931,17.7277,17.9568,0.0,550,853.496
"WDJ081559.48-235559.38 ",5699362266828023424,123.99783372742,-23.9331958898,0.997394,17.8721,17.7523,18.1768,0.395889,492,1007.841
"WDJ081908.97-230249.00 ",5699516164095764608,124.78768962394,-23.04719846958,0.878846,17.8307,17.9726,17.5904,0.33812,535,1095.575
"WDJ081110.59-232311.86 ",5699670404962199808,122.79417758064,-23.38666763362,0.938938,17.2731,17.1195,17.5787,0.738158,486,1188.328
"WDJ081309.49-224237.29 ",5699818014397825792,123.28954805087,-22.71033291977,0.999791,15.9578,15.8969,16.0633,1.307298,505,1757.209
"WDJ082237.39-214602.15 ",5700133711672992640,125.65587577949,-21.76761111039,0.99983,16.4544,16.3997,16.604,0.755698,544,1286.275
"WDJ080552.06-214208.59 ",5700839490760387712,121.46694947793,-21.70240575341,0.999425,17.8308,17.7561,18.0502,0.0,747,1294.218
"WDJ081026.93-214403.74 ",5700864852545305344,122.6119453463,-21.73403156431,0.992722,17.9932,18.0847,17.9282,0.0,590,972.181
"WDJ084158.35-230855.77 ",5701762977445393664,130.49298955276,-23.14866138379,0.991434,17.0239,17.1323,16.8567,0.0,450,1326.958
"WDJ083415.32-233857.70 ",5701859631390104704,128.56383160319,-23.64941680304,0.999772,17.5743,17.5231,17.7163,2.080689,359,890.221
"WDJ083714.62-222457.40 ",5702092972668962304,129.3109091842,-22.41591997656,0.971674,17.1568,17.0024,17.4913,2.69724,444,1271.561
"WDJ084445.10-223901.12 ",5702170007201995136,131.18780566069,-22.6503555937,0.994835,17.9113,17.9763,17.8175,0.0,380,846.375
"WDJ083857.47-214611.86 ",5702506590901375744,129.73934051964,-21.7697871052,0.999641,15.1661,15.0747,15.3731,4.671317,420,2299.316
"WDJ083054.24-225602.10 ",5702706912475468160,127.72598754588,-22.93388275849,0.994154,17.5508,17.4262,17.2159,7.226188,422,517.901
"WDJ083033.91-225048.82 ",5702756970315771264,127.6409179384,-22.84702089588,0.939059,17.8757,18.0491,17.6987,0.0,405,909.642
"WDJ083052.72-223847.60 ",5702768274670407040,127.71970488329,-22.64685818683,0.989111,17.9487,18.0748,17.7971,0.0,350,813.835
"WDJ083135.57-223133.63 ",5702793425999272576,127.89758626095,-22.52503697904,0.997718,17.4253,17.3977,17.525,0.0,383,954.598
"WDJ083815.20-213234.30 ",5703287003639567744,129.5632917177,-21.54304903711,0.997245,17.3263,17.3538,17.3103,0.0,401,1010.287
"WDJ084817.40-214503.18 ",5703828994152144128,132.07229498935,-21.75094072606,0.996932,17.7178,17.7277,17.6727,0.775369,448,1087.719
"WDJ084759.38-213153.53 ",5703882286106634624,131.99724621266,-21.5314353049,0.997313,17.735,17.7655,17.7363,0.0,472,990.167
"WDJ085417.31-184402.42 ",5704901567745941632,133.57192784417,-18.7339291368,0.924243,17.6785,17.769,17.5506,1.498578,408,760.148
"WDJ084239.85-203559.78 ",5704940359891251072,130.66605532438,-20.60001089558,0.998866,17.6773,17.6267,17.82,0.0,446,953.377
"WDJ084418.56-202652.89 ",5704946445860528000,131.07765797179,-20.44830459563,0.999617,16.3026,16.2555,16.3941,1.789003,462,1571.967
"WDJ084252.14-190312.12 ",5705387968498476544,130.71726391502,-19.05344707439,0.984716,17.5647,17.5473,17.3909,0.171088,407,1032.463
"WDJ084332.81-184118.22 ",5705465621506882432,130.8864317817,-18.6881251254,0.99804,17.3098,17.3302,17.3239,0.0,524,1201.663
"WDJ084729.43-185949.75 ",5705571754442134400,131.87175522097,-18.99699915455,0.999802,15.6168,15.5455,15.7471,5.296303,457,1757.187
"WDJ085141.40-183028.41 ",5705653294396379904,132.92243685762,-18.50832729372,0.998777,17.2931,17.2515,17.3112,0.0,636,1489.117
"WDJ082403.41-205029.57 ",5706395460450849920,126.01416827887,-20.8416217788,0.999474,17.1294,17.0227,17.3722,1.384586,441,1225.357
"WDJ083318.56-200207.34 ",5706685765880757248,128.3272490937,-20.03544727221,0.999613,17.2893,17.1554,17.6034,0.0,459,1275.579
"WDJ083037.34-183803.42 ",5707149794145842816,127.65550885599,-18.63425395649,0.997305,17.3298,17.2062,17.6091,1.337447,481,1324.696
"WDJ082654.72-190423.22 ",5707766246508101248,126.72782113891,-19.07333147256,0.985794,17.7783,17.8066,17.5577,1.281617,316,670.13
"WDJ082215.47-175527.05 ",5708158978319545216,125.56444965608,-17.9241926364,0.996083,17.7439,17.7014,17.8957,0.0,388,964.688
"WDJ084239.50-181820.93 ",5708497829762468864,130.66459210451,-18.30584070672,0.999351,17.9618,17.8531,18.201,1.215109,525,1053.298
"WDJ084151.50-180851.28 ",5708515456308455296,130.46441843193,-18.1475596014,0.996893,17.4344,17.445,17.466,0.0,480,1162.719
"WDJ083556.94-174152.55 ",5708812053866214016,128.98741238618,-17.69829465261,0.998337,17.5784,17.5995,17.6279,0.0,553,1149.61
"WDJ082835.16-164713.46 ",5709831399928870272,127.14646983392,-16.78706481175,0.999228,17.2492,17.1485,17.4751,1.272687,376,1166.911
"WDJ082924.77-163337.25 ",5709854047291834496,127.35324733299,-16.56032653297,0.99643,17.6095,17.6171,17.5588,0.0,359,485.49
"WDJ083202.00-160951.18 ",5709969908329618560,128.00765180726,-16.16462840883,0.999788,17.9158,18.1372,17.3462,0.090088,321,825.704
"WDJ083735.99-162110.81 ",5710059724685346304,129.39927191194,-16.35311287199,0.999754,16.2341,16.1584,16.4184,4.608304,531,1544.759
"WDJ084008.68-153512.50 ",5710252620256467200,130.03616424748,-15.58685191526,0.992843,16.5474,16.3929,16.8696,5.731221,496,1615.162
"WDJ074930.05-233020.89 ",5710877142868812416,117.37522551012,-23.50588560552,0.999279,16.4795,16.3686,16.7283,0.838486,760,1763.177
"WDJ075724.77-223419.30 ",5711214688635228416,119.35336946274,-22.57211201316,0.998203,17.636,17.6458,17.6803,1.163074,752,1413.917
"WDJ075637.26-222330.89 ",5711232560004075776,119.15509444111,-22.39180472124,0.998377,17.7867,17.8019,17.8671,0.130174,653,1093.017
"WDJ074638.88-222530.05 ",5711803790655814784,116.66210646398,-22.42517911609,0.998474,17.8306,17.8189,17.9186,0.0,343,898.687
"WDJ075942.44-185829.10 ",5714403242297707520,119.92673895111,-18.97461038724,0.999058,17.9226,17.9086,17.9986,0.0,350,797.678
"WDJ080344.27-192250.56 ",5714506630749294464,120.9344920822,-19.38063746662,0.99924,17.3018,17.2915,17.4046,0.0,342,863.875
"WDJ080127.94-185449.82 ",5714594449939079552,120.36637451801,-18.91380319385,0.999616,17.7537,17.7025,17.9252,0.0,429,940.693
"WDJ080710.37-182023.25 ",5714698766108288000,121.79299253026,-18.33970078833,0.99622,17.8174,17.8668,17.7963,0.299826,442,889.408
"WDJ074540.22-194951.71 ",5715758768338598144,116.41751981576,-19.83086922237,0.999308,16.0877,15.9962,16.2819,1.319178,353,1594.395
"WDJ074457.81-193936.64 ",5715953033995666560,116.24082222113,-19.66027800209,0.995381,17.531,17.5645,17.5275,0.590659,393,991.221
"WDJ074652.64-190754.09 ",5716079580912398976,116.71934834815,-19.13166760621,0.998819,17.9841,17.8703,18.2263,0.098708,459,932.899
"WDJ073557.32-202950.39 ",5716207025484092416,113.98870980739,-20.4975002997,0.997981,17.5787,17.5261,17.5587,0.10743,402,825.138
"WDJ073910.07-182446.82 ",5717055401783132032,114.79198608874,-18.4130595847,0.982907,17.3632,17.2333,17.6448,1.947854,576,1451.738
"WDJ073749.64-181609.46 ",5717118451905337472,114.45645905275,-18.26904138559,0.999772,15.8942,15.8253,16.0693,3.5518,527,1780.829
"WDJ074108.05-174901.05 ",5717206687712204288,115.28351940776,-17.81696133294,0.977576,17.492,17.3414,17.8288,1.010859,481,1064.804
"WDJ075720.09-181928.30 ",5717504827160592896,119.33365391133,-18.32454542787,0.987289,17.6161,17.4493,17.9669,0.464572,433,937.131
"WDJ075246.01-180136.85 ",5717746066879469824,118.19153321513,-18.02716482385,0.988125,17.935,17.9826,17.8181,0.0,453,816.771
"WDJ075318.99-174845.77 ",5717758191569072640,118.3286416489,-17.81276640551,0.988145,17.4047,17.4943,17.2609,0.0,419,1243.773
"WDJ075635.21-171954.18 ",5717987577186366976,119.1466804514,-17.3317089608,0.981936,17.4407,17.2895,17.7633,1.544775,412,1060.959
"WDJ080300.91-170410.69 ",5718067704093618816,120.7537732511,-17.06958796156,0.999654,17.8514,17.7823,18.0721,0.0,416,904.513
"WDJ080025.95-163836.24 ",5718150068687459328,120.10822836843,-16.64352377163,0.999678,17.6042,17.5622,17.7677,0.0,421,960.109
"WDJ074949.83-164238.74 ",5718699545323214080,117.45786933235,-16.71100556831,0.998868,17.8025,17.7957,17.8777,0.069354,499,934.302
"WDJ074930.01-162429.57 ",5718726418941448192,117.37502782611,-16.40815037438,0.996183,17.7043,17.5799,18.016,3.366229,570,1160.495
"WDJ075737.69-154839.14 ",5719193878879986560,119.40696361526,-15.81096108141,0.999007,17.9174,17.9202,18.0061,0.0,458,888.893
"WDJ075250.11-151200.79 ",5719461442460287872,118.20922245691,-15.20110314834,0.996086,17.509,17.7601,17.0888,0.0,522,1314.032
"WDJ075218.65-143412.20 ",5719570534632744064,118.07769962737,-14.57006949875,0.983922,17.0999,16.9111,16.8232,1.311963,531,1160.395
"WDJ081835.69-183243.30 ",5719723160586005888,124.64879283632,-18.54524936345,0.999064,16.2335,16.1737,16.3397,1.986564,344,1403.341
"WDJ081213.39-183704.84 ",5719860045486625920,123.05579908876,-18.61803888285,0.97107,17.5072,17.3369,17.8154,2.501773,392,907.364
"WDJ081538.11-175259.56 ",5720007727939758464,123.90875508176,-17.88318854121,0.999379,17.7824,17.7243,17.9433,0.573676,494,986.29
"WDJ082016.78-162738.76 ",5720589227851822080,125.06990015435,-16.46077225655,0.99973,17.6631,17.5986,17.8349,0.0,385,963.791
"WDJ081010.90-165950.79 ",5720927946153150592,122.54544228426,-16.99782991271,0.99973,17.4844,17.4385,17.6463,1.259975,407,876.283
"WDJ080502.93-170216.57 ",5721057173131773184,121.26044436932,-17.03705088491,1.0,17.6087,17.6347,17.5761,0.0,435,1136.681
"WDJ082744.25-160215.73 ",5721987428685478528,126.93438915226,-16.03774087088,0.999608,17.3179,17.2464,17.4595,0.338247,338,1001.735
"WDJ083031.28-153912.56 ",5722026083392378752,127.63002101509,-15.65342176023,0.994715,17.75,17.8952,17.5261,0.0,387,1110.276
"WDJ082206.78-153446.73 ",5722203654519418880,125.52852274423,-15.57966188085,0.999189,17.8621,17.8571,17.97,0.245664,364,876.306
"WDJ083011.40-150418.48 ",5722478227485073536,127.54751973794,-15.07184520586,0.999279,16.9492,16.9005,17.0565,3.949663,325,1191.826
"WDJ083449.39-144656.16 ",5722541621200845824,128.70567650328,-14.78206848167,0.999669,17.6149,17.5516,17.7102,0.0,350,856.074
"WDJ082950.52-143441.95 ",5722720768581608960,127.46030619925,-14.57819765661,0.999348,17.5041,17.4094,17.7605,0.0,315,931.919
"WDJ082106.49-152437.08 ",5722963279616856576,125.27705540173,-15.41029236195,0.999775,17.8838,17.8263,18.0281,2.343156,315,778.019
"WDJ081843.92-151208.31 ",5723025990435533056,124.68326365163,-15.20259718468,0.977355,17.7241,18.1341,16.7353,0.956734,302,762.763
"WDJ081822.53-144208.15 ",5723247404588564992,124.59369434829,-14.70235048192,0.998267,16.6179,16.575,16.732,2.428872,348,1259.509
"WDJ081807.83-135302.35 ",5723464283254365952,124.53255849462,-13.88404114619,0.997889,17.1698,17.0385,17.2536,2.415067,351,898.393
"WDJ080404.38-153741.65 ",5724499542178114688,121.01826751948,-15.62842582398,0.999585,17.9518,17.9092,18.0607,0.681283,425,879.8
"WDJ081147.45-150053.88 ",5724689375433454720,122.94791280264,-15.01438648095,0.998496,17.5321,17.8169,17.1265,0.0,537,1342.157
"WDJ080641.74-140316.29 ",5725053313780507392,121.67366739753,-14.05459905996,0.994999,16.479,16.4578,16.3358,1.696809,507,1561.926
"WDJ075508.95-144550.95 ",5725503293214289280,118.78701094836,-14.76552917189,0.99338,13.553,13.5362,13.5251,7.058968,559,1784.912
"WDJ075525.07-140226.91 ",5725616336755854336,118.85428310844,-14.04066122442,0.999607,16.0217,15.939,16.2162,3.878963,614,1812.957
"WDJ075819.79-141044.30 ",5725637639788446208,119.58210481545,-14.17933654835,0.991572,17.5678,17.3924,17.081,0.693202,564,800.352
"WDJ075915.64-134524.30 ",5725689346899691264,119.81508418205,-13.75672509141,0.995241,17.0387,16.8928,17.3367,1.621469,525,1464.761
"WDJ075739.06-133949.65 ",5725735187083405184,119.41327622551,-13.66394771049,0.962897,17.913,18.2464,17.2166,0.017714,647,1196.214
"WDJ075750.90-133622.93 ",5725748724827312768,119.4621219739,-13.60658833147,0.998274,17.6094,17.6245,17.6706,0.967469,673,1265.251
"WDJ080214.54-135642.35 ",5725842183314340224,120.56021940131,-13.9450547078,0.997482,17.4241,17.4266,17.4474,0.123304,497,1248.211
"WDJ080446.89-125939.43 ",5726197256849516800,121.19536704802,-12.994322178,0.995118,17.5363,17.5925,17.4563,0.0,556,1099.345
"WDJ081642.69-134046.17 ",5726392656382909568,124.17742953926,-13.67982412441,0.992638,17.5702,17.6605,17.4117,0.0,358,1055.922
"WDJ081518.17-130407.71 ",5726753059974698496,123.82568770788,-13.06913940303,0.993744,17.6967,17.804,17.5744,0.0,341,992.549
"WDJ082403.35-121943.66 ",5727044602354184960,126.01378395513,-12.32859107964,0.998344,14.7445,14.7452,14.772,1.639327,369,2397.008
"WDJ082408.54-120450.36 ",5727085146845397376,126.03547204902,-12.08059406356,0.999795,16.0651,16.018,16.2018,0.0,347,1219.966
"WDJ081819.39-121053.36 ",5727200595566893952,124.58056570089,-12.18200784397,0.983845,17.1202,17.2796,16.5558,11.391393,280,1101.499
"WDJ081858.97-111842.62 ",5727413381130406144,124.74580978643,-11.3118669006,0.974618,17.3478,17.3996,17.2265,0.815337,373,1127.868
"WDJ081512.32-115323.54 ",5728019113254140672,123.80108660172,-11.89008680982,0.992889,17.0457,17.1511,16.8864,0.697285,358,1211.504
"WDJ081602.07-104049.93 ",5728258080939094784,124.00865539094,-10.68051867181,0.99799,16.707,16.5816,16.9307,4.107882,382,895.994
"WDJ081011.69-104027.08 ",5728399578637275648,122.548386356,-10.67452685406,0.99035,16.5518,16.6529,16.3736,0.0,416,1813.225
"WDJ081021.62-103912.13 ",5728399681716113536,122.59012127685,-10.65343781481,0.995382,17.9056,17.9693,17.8183,0.0,442,913.261
"WDJ081643.36-101025.90 ",5728488085027165568,124.18072376053,-10.1740271374,0.999609,17.9081,17.8377,18.1073,0.0,437,921.664
"WDJ090112.96-180114.27 ",5728821688021627776,135.30384335267,-18.02071212278,0.999692,16.6157,16.5379,16.7791,0.404498,397,1353.846
"WDJ090950.64-165356.25 ",5729344501504689408,137.46089346041,-16.89895258096,0.999122,17.9562,17.9113,18.1229,0.0,394,871.979
"WDJ090647.59-165642.04 ",5729373501124149248,136.69798377249,-16.94501649321,0.995555,16.4969,16.5533,16.4408,0.06069,313,1051.478
"WDJ085916.75-170054.89 ",5729891066159126784,134.81916206721,-17.01467936111,0.998064,16.9045,16.9293,16.9198,0.036798,311,1052.084
"WDJ085956.77-163712.13 ",5730294032874500480,134.98651710392,-16.6200493599,0.996803,17.6926,17.7319,17.6716,0.885819,342,743.051
"WDJ090235.07-155531.19 ",5730436282191690624,135.64602712774,-15.92529409011,0.935681,17.7975,17.6837,18.0866,1.18902,383,935.406
"WDJ085753.98-160112.04 ",5730564444015741952,134.47509292628,-16.02017071857,0.994417,17.532,17.5619,17.5311,0.0,412,985.673
"WDJ085534.70-154716.96 ",5730627429712085376,133.89438894703,-15.78793353235,0.999352,16.5857,16.5598,16.6964,0.120264,396,1256.229
"WDJ085710.87-151608.44 ",5730683126847709056,134.29543062938,-15.26918084961,0.999004,17.3054,17.1953,17.4155,0.664537,356,1017.703
"WDJ091504.79-153408.06 ",5731037749412035200,138.76997553103,-15.56893077157,0.99796,17.9447,17.9469,18.0094,1.280417,468,869.691
"WDJ091302.11-152612.89 ",5731099012825928320,138.25866113447,-15.43686907438,0.999679,17.7529,17.6776,17.9595,0.0,403,1038.769
"WDJ091103.53-145317.08 ",5731365987994481152,137.76463028474,-14.88801467708,0.998896,17.6818,17.5839,17.9673,0.0,406,918.27
"WDJ091233.09-143711.55 ",5731750507824252544,138.13782755798,-14.61987395535,0.987772,17.6284,17.4613,17.9678,0.161343,438,1004.303
"WDJ091343.50-142632.30 ",5731758066966906752,138.43102221186,-14.44234291806,0.999508,17.9042,17.8889,18.0213,0.0,429,898.843
